from_location_id,to_location_id,shared_border_km,adjacency_type
loc_830242fffffffff_bb267dc80a,loc_8402553ffffffff_9e52951256,14.708149,land
loc_830242fffffffff_f20e57c9f5,loc_8402467ffffffff_183e56a4eb,69.288272,land
loc_830242fffffffff_f20e57c9f5,loc_840255bffffffff_d8f8f72434,27.408525,land
loc_830243fffffffff_f51eb0a243,loc_83024efffffffff_e74c2f3859,59.007743,land
loc_830243fffffffff_f51eb0a243,loc_83025cfffffffff_2a0415f6fe,5.457042,land
loc_830243fffffffff_f51eb0a243,loc_83025cfffffffff_e6dca96eab,10.337640,land
loc_830243fffffffff_f51eb0a243,loc_83025dfffffffff_43d3f94bba,70.148801,land
loc_830244fffffffff_69a294bd79,loc_830262fffffffff_04e1b8975d,6.840222,land
loc_830244fffffffff_9a4024dfb4,loc_830271fffffffff_f749af1da3,19.522560,land
loc_83024bfffffffff_eadeff89cf,loc_830f16fffffffff_1a11e5a18c,19.588403,land
loc_83024bfffffffff_eadeff89cf,loc_830f16fffffffff_843867ce93,2.401515,land
loc_83024bfffffffff_eadeff89cf,loc_830fa4fffffffff_77585fe77a,26.407754,land
loc_83024bfffffffff_eadeff89cf,loc_830fa5fffffffff_1785431215,6.479956,land
loc_83024bfffffffff_eadeff89cf,loc_830fa5fffffffff_2b3042f2e4,16.480946,land
loc_83024bfffffffff_eadeff89cf,loc_830fa5fffffffff_7b32a32c8f,12.634352,land
loc_83024bfffffffff_eadeff89cf,loc_830fa5fffffffff_80a18ede31,2.421758,land
loc_83024bfffffffff_eadeff89cf,loc_8402487ffffffff_db016dfd53,70.095656,land
loc_83024bfffffffff_eadeff89cf,loc_8402495ffffffff_ebdba579e4,25.193573,land
loc_83024bfffffffff_eadeff89cf,loc_84024a3ffffffff_e575320259,62.147077,land
loc_83024cfffffffff_52994b4dcc,loc_83024dfffffffff_cc0f9f1327,2.190122,land
loc_83024cfffffffff_52994b4dcc,loc_83024efffffffff_4e30fa1de0,8.259174,land
loc_83024cfffffffff_52994b4dcc,loc_8402489ffffffff_1b8523b8fd,33.397066,land
loc_83024cfffffffff_52994b4dcc,loc_840248dffffffff_444110b1ef,11.134920,land
loc_83024cfffffffff_693f74c86d,loc_83024efffffffff_86b956c4e8,3.688346,land
loc_83024cfffffffff_693f74c86d,loc_840248dffffffff_444110b1ef,21.360829,land
loc_83024cfffffffff_b32e62c554,loc_83024dfffffffff_6930bea206,29.864633,land
loc_83024dfffffffff_12cb43be92,loc_830f32fffffffff_b33a13382f,23.420540,land
loc_83024dfffffffff_12cb43be92,loc_830f36fffffffff_d86e007adc,12.652091,land
loc_83024dfffffffff_591a1891df,loc_830f32fffffffff_b33a13382f,2.141944,land
loc_83024dfffffffff_6930bea206,loc_830f32fffffffff_b33a13382f,16.376925,land
loc_83024dfffffffff_9bc2145f89,loc_830f32fffffffff_b33a13382f,16.830675,land
loc_83024efffffffff_423cc03d05,loc_840248dffffffff_7a2af9b8ad,8.733844,land
loc_83024efffffffff_5d78a6dc8e,loc_8402485ffffffff_be06183ddd,30.538853,land
loc_83024efffffffff_5d78a6dc8e,loc_840248dffffffff_98384d49e5,0.357830,land
loc_83024efffffffff_5d78a6dc8e,loc_84024a9ffffffff_647c905b51,27.662535,land
loc_83024efffffffff_86b956c4e8,loc_840248dffffffff_444110b1ef,4.846464,land
loc_83024efffffffff_e74c2f3859,loc_83025dfffffffff_43d3f94bba,24.466633,land
loc_83024efffffffff_e74c2f3859,loc_84024adffffffff_a9e16885ab,38.531818,land
loc_83024efffffffff_f23a8d6e8c,loc_840248dffffffff_444110b1ef,5.608951,land
loc_830250fffffffff_5928572a6f,loc_830254fffffffff_34431e18a6,49.491152,land
loc_830250fffffffff_5928572a6f,loc_8402555ffffffff_a2eddbcf15,25.061417,land
loc_830250fffffffff_82b0bab8d2,loc_830252fffffffff_b0130a5e84,6.651542,land
loc_830250fffffffff_82b0bab8d2,loc_830256fffffffff_be5d9efaf6,39.749541,land
loc_830250fffffffff_e0f4968f7e,loc_8402539ffffffff_cbe5b24116,0.586924,land
loc_830250fffffffff_f49dd87608,loc_8402539ffffffff_b68added5f,26.098473,land
loc_830251fffffffff_1917526986,loc_840253bffffffff_db565bb7dd,27.010031,land
loc_830251fffffffff_8e21855aff,loc_83025cfffffffff_aa7768e5f1,54.153206,land
loc_830251fffffffff_9ec0ecfb6e,loc_83025efffffffff_529a86ef89,2.048471,land
loc_830252fffffffff_155c03cd84,loc_830256fffffffff_be5d9efaf6,1.057350,land
loc_830252fffffffff_33b856a9a9,loc_830256fffffffff_be5d9efaf6,1.990306,land
loc_830252fffffffff_3c85de1598,loc_8302e1fffffffff_f332ad1fb7,6.190786,land
loc_830252fffffffff_3c85de1598,loc_8302ecfffffffff_5f939bfa47,29.089612,land
loc_830252fffffffff_556af0a272,loc_8302e1fffffffff_274c37bd3d,9.685302,land
loc_830252fffffffff_72787a6c81,loc_8302ecfffffffff_6ee66018ff,4.101428,land
loc_830252fffffffff_72787a6c81,loc_8402535ffffffff_b8e649de51,9.893967,land
loc_830252fffffffff_9d782a1029,loc_8402535ffffffff_b8e649de51,0.444448,land
loc_830252fffffffff_b0130a5e84,loc_830256fffffffff_be5d9efaf6,10.284837,land
loc_830252fffffffff_ca43f4f4e6,loc_8402535ffffffff_b8e649de51,6.212160,land
loc_830252fffffffff_ca43f4f4e6,loc_840253dffffffff_ccc30a7571,21.755738,land
loc_830254fffffffff_34431e18a6,loc_830272fffffffff_d79793818b,74.090006,land
loc_830254fffffffff_34431e18a6,loc_830273fffffffff_21868c1828,1.393864,land
loc_830254fffffffff_34431e18a6,loc_8402555ffffffff_a2eddbcf15,25.641444,land
loc_830254fffffffff_34431e18a6,loc_840255dffffffff_d6713541c0,19.132134,land
loc_830256fffffffff_2b548abf4e,loc_8302e5fffffffff_c7e608112d,9.861432,land
loc_830256fffffffff_2b548abf4e,loc_8302e5fffffffff_edfba0c52b,0.095014,land
loc_830256fffffffff_497a97ee1b,loc_8302e5fffffffff_c7e608112d,1.046785,land
loc_830256fffffffff_f798d63f29,loc_8302e5fffffffff_c7e608112d,3.612478,land
loc_830259fffffffff_65ae9d7a7d,loc_83025bfffffffff_39c3cef29f,28.371076,land
loc_830259fffffffff_65ae9d7a7d,loc_83025dfffffffff_43d3f94bba,62.793995,land
loc_830259fffffffff_65ae9d7a7d,loc_830fa4fffffffff_77585fe77a,58.817456,land
loc_830259fffffffff_65ae9d7a7d,loc_830fa6fffffffff_73981ead98,70.103591,land
loc_830259fffffffff_65ae9d7a7d,loc_84024a5ffffffff_9dddc91f49,13.251972,land
loc_830259fffffffff_65ae9d7a7d,loc_8402583ffffffff_902c97f14d,45.193949,land
loc_83025afffffffff_8fc72502f2,loc_83025bfffffffff_39c3cef29f,24.710601,land
loc_83025afffffffff_8fc72502f2,loc_8402585ffffffff_2d55368912,25.492359,land
loc_83025afffffffff_95fddc1981,loc_83025efffffffff_529a86ef89,3.342149,land
loc_83025afffffffff_95fddc1981,loc_8402585ffffffff_2d55368912,1.750367,land
loc_83025bfffffffff_39c3cef29f,loc_830fa6fffffffff_73981ead98,48.967947,land
loc_83025bfffffffff_39c3cef29f,loc_8402587ffffffff_f299e82852,72.629749,land
loc_83025bfffffffff_c97c338d6d,loc_830fa6fffffffff_73981ead98,2.798634,land
loc_83025cfffffffff_2a0415f6fe,loc_83025dfffffffff_43d3f94bba,4.725768,land
loc_83025cfffffffff_a9d4db3a6e,loc_83025dfffffffff_43d3f94bba,34.305126,land
loc_83025cfffffffff_aa7768e5f1,loc_83025efffffffff_529a86ef89,26.997545,land
loc_83025dfffffffff_43d3f94bba,loc_84024a5ffffffff_9dddc91f49,28.740604,land
loc_83025dfffffffff_43d3f94bba,loc_84024adffffffff_a9e16885ab,29.432639,land
loc_83025dfffffffff_43d3f94bba,loc_840258bffffffff_37598e4cf2,3.114287,land
loc_83025efffffffff_529a86ef89,loc_8402585ffffffff_2d55368912,26.877114,land
loc_83025efffffffff_529a86ef89,loc_840258dffffffff_7b9aac9c0e,27.408218,land
loc_83025efffffffff_d8541f6932,loc_8302edfffffffff_aae378730c,11.703593,land
loc_83025efffffffff_d8541f6932,loc_8402533ffffffff_20f16c5d79,25.764205,land
loc_83025efffffffff_d8541f6932,loc_840253bffffffff_db565bb7dd,25.743630,land
loc_830260fffffffff_83b8a81928,loc_830264fffffffff_9308b05b16,10.843411,land
loc_830262fffffffff_4dc065b594,loc_830271fffffffff_3f99c6a6c4,12.988009,land
loc_830262fffffffff_4dc065b594,loc_8402753ffffffff_fe905b8db7,32.270938,land
loc_830262fffffffff_4dc065b594,loc_840275bffffffff_222bc13fc8,15.039039,land
loc_830264fffffffff_3c82b57547,loc_830359fffffffff_93044c876c,33.332903,land
loc_830264fffffffff_3c82b57547,loc_84034a7ffffffff_48a8c09dd7,72.456912,land
loc_830264fffffffff_3c82b57547,loc_84034b5ffffffff_1edfb2f08b,3.680749,land
loc_830264fffffffff_6ddd11a861,loc_84034b7ffffffff_a722462a69,5.176934,land
loc_830264fffffffff_9308b05b16,loc_830265fffffffff_4c168199f1,66.735501,land
loc_830264fffffffff_9308b05b16,loc_84034b7ffffffff_a722462a69,4.180791,land
loc_830265fffffffff_4c168199f1,loc_830692fffffffff_13a2e8ba99,4.074601,land
loc_830265fffffffff_4c168199f1,loc_830692fffffffff_8ea077e1f6,0.687635,land
loc_830265fffffffff_4c168199f1,loc_830696fffffffff_cf07326323,19.070162,land
loc_830266fffffffff_2f1b5411e7,loc_8402759ffffffff_929f8546de,1.074075,land
loc_830266fffffffff_3babc43d66,loc_8402759ffffffff_929f8546de,3.471057,land
loc_830266fffffffff_3babc43d66,loc_84035b3ffffffff_bfd8144f60,0.018816,land
loc_830271fffffffff_2e5e5131bf,loc_840246dffffffff_51a3cb6245,1.919010,land
loc_830271fffffffff_3f99c6a6c4,loc_840270bffffffff_58cba69bd3,39.078231,land
loc_830271fffffffff_3f99c6a6c4,loc_8402753ffffffff_fe905b8db7,37.397429,land
loc_830271fffffffff_832ac7eea5,loc_830273fffffffff_37c4b84754,4.030924,land
loc_830271fffffffff_8464b3d26a,loc_8402703ffffffff_285f2622e0,16.613980,land
loc_830271fffffffff_c0ebbd6f3b,loc_840246dffffffff_51a3cb6245,0.416684,land
loc_830271fffffffff_f749af1da3,loc_8402469ffffffff_0531e1271a,30.881104,land
loc_830272fffffffff_c9adfc84c2,loc_830273fffffffff_671e18dd15,2.084651,land
loc_830272fffffffff_c9adfc84c2,loc_830273fffffffff_f58d1838bd,21.669378,land
loc_830272fffffffff_c9adfc84c2,loc_8402705ffffffff_92e4966767,18.589403,land
loc_830272fffffffff_d79793818b,loc_830273fffffffff_21868c1828,8.753717,land
loc_830272fffffffff_f0331bf61e,loc_830276fffffffff_7112c4efd3,41.834319,land
loc_830273fffffffff_1979b8342a,loc_8402559ffffffff_3ec661ccd6,28.210124,land
loc_830273fffffffff_5ecb88c97b,loc_8402465ffffffff_bb44e0058b,5.936448,land
loc_830273fffffffff_c4c5c7df2d,loc_840255dffffffff_ef6f13e25c,14.701655,land
loc_830273fffffffff_c5369b0918,loc_8402559ffffffff_3ec661ccd6,10.050358,land
loc_830273fffffffff_f58d1838bd,loc_8402707ffffffff_e1d2ecf938,30.698489,land
loc_830276fffffffff_03d8d4583a,loc_8402297ffffffff_cf3b95281e,32.214870,land
loc_830276fffffffff_61407d337d,loc_8402297ffffffff_ca21a9dbaf,3.264332,land
loc_830276fffffffff_e2c7ff9b5b,loc_8402293ffffffff_5cde46a559,20.453274,land
loc_830276fffffffff_e2c7ff9b5b,loc_8402745ffffffff_9777a67936,6.150900,land
loc_830276fffffffff_e448843705,loc_8402705ffffffff_f1d22976c8,13.836247,land
loc_830276fffffffff_e448843705,loc_840270dffffffff_37c41a86fe,31.588957,land
loc_830276fffffffff_e448843705,loc_8402747ffffffff_15b184d6d7,2.632326,land
loc_830288fffffffff_f272d18d89,loc_830289fffffffff_fcd34a821f,27.719856,land
loc_830288fffffffff_f272d18d89,loc_83028afffffffff_b5b9739021,49.579391,land
loc_830288fffffffff_f272d18d89,loc_83028bfffffffff_2e36e75039,63.518871,land
loc_830288fffffffff_f272d18d89,loc_83028cfffffffff_fced43d6ed,64.119218,land
loc_830288fffffffff_f272d18d89,loc_83028efffffffff_56ebd39ed7,25.482479,land
loc_830288fffffffff_f272d18d89,loc_84028d5ffffffff_7b4d86b379,25.064059,land
loc_830289fffffffff_60bda5b70a,loc_8302d4fffffffff_9f62b4e76c,28.085329,land
loc_830289fffffffff_60bda5b70a,loc_8302f2fffffffff_a15f8214d2,36.480275,land
loc_830289fffffffff_f547ec07f6,loc_8302d4fffffffff_9f62b4e76c,1.257693,land
loc_830289fffffffff_f547ec07f6,loc_8302d6fffffffff_595cd39d35,3.580493,land
loc_830289fffffffff_fcd34a821f,loc_83028bfffffffff_2e36e75039,24.995059,land
loc_830289fffffffff_fcd34a821f,loc_84028d7ffffffff_d1b238138f,50.596702,land
loc_83028afffffffff_b5b9739021,loc_83028bfffffffff_2e36e75039,24.605574,land
loc_83028afffffffff_b5b9739021,loc_83028efffffffff_56ebd39ed7,49.980009,land
loc_83028afffffffff_c71d1d9ba0,loc_83028efffffffff_c14459a7c6,1.555354,land
loc_83028cfffffffff_fced43d6ed,loc_83028efffffffff_56ebd39ed7,21.284510,land
loc_83028cfffffffff_fced43d6ed,loc_83028efffffffff_6e03911c45,3.397226,land
loc_83028cfffffffff_fced43d6ed,loc_8302abfffffffff_e8771ddb57,49.373641,land
loc_83028cfffffffff_fced43d6ed,loc_84028ddffffffff_6ec18ca0c0,26.157875,land
loc_830299fffffffff_73827ddcc7,loc_83029bfffffffff_0a20ff7ecf,4.590525,land
loc_830299fffffffff_73827ddcc7,loc_83029bfffffffff_19f5f9298d,13.427432,land
loc_830299fffffffff_73827ddcc7,loc_83029bfffffffff_94767495e3,20.509610,land
loc_830299fffffffff_73827ddcc7,loc_831326fffffffff_3165a89acc,4.312818,land
loc_83029afffffffff_07b1196c25,loc_830d65fffffffff_37fefa913b,1.144395,land
loc_83029afffffffff_07b1196c25,loc_830d65fffffffff_9ab32ab6d9,1.551302,land
loc_83029afffffffff_07b1196c25,loc_830d65fffffffff_db25344bc9,2.307443,land
loc_83029afffffffff_8e83733cee,loc_83029bfffffffff_5946679b8e,8.644930,land
loc_83029afffffffff_8e83733cee,loc_830d65fffffffff_9ab32ab6d9,35.101291,land
loc_83029afffffffff_e109fdc1be,loc_83029bfffffffff_94767495e3,3.634025,land
loc_83029bfffffffff_94767495e3,loc_831326fffffffff_3165a89acc,26.454588,land
loc_83029bfffffffff_94767495e3,loc_831334fffffffff_68c1eb0ab9,53.756438,land
loc_83029bfffffffff_94767495e3,loc_831335fffffffff_baa0ec36b9,61.409816,land
loc_8302a8fffffffff_d52ac0b8e2,loc_8302adfffffffff_94acab591a,2.804545,land
loc_8302a9fffffffff_a36651beca,loc_8302adfffffffff_7aad1189b4,2.853512,land
loc_8302a9fffffffff_a36651beca,loc_84021a5ffffffff_554dc06393,2.235175,land
loc_8302a9fffffffff_d8a6cb0fcf,loc_8302f4fffffffff_cb0cc27877,6.697353,land
loc_8302a9fffffffff_d8a6cb0fcf,loc_84021a5ffffffff_8c95b2c033,31.957796,land
loc_8302aafffffffff_78a3536373,loc_8302abfffffffff_e8771ddb57,17.829275,land
loc_8302abfffffffff_be1cb5b957,loc_8302f6fffffffff_a8aa31926f,0.945315,land
loc_8302abfffffffff_e8771ddb57,loc_8302f6fffffffff_a8aa31926f,11.362423,land
loc_8302abfffffffff_e8771ddb57,loc_84028d9ffffffff_e772b2c142,64.042356,land
loc_8302acfffffffff_d7c06eae8a,loc_8302adfffffffff_1233f9e1ef,1.733495,land
loc_8302acfffffffff_d7c06eae8a,loc_8302adfffffffff_3ad370d274,11.417137,land
loc_8302adfffffffff_7aad1189b4,loc_84021a5ffffffff_554dc06393,9.141483,land
loc_8302adfffffffff_d2bbcb49a2,loc_84021adffffffff_4ba8e99c2a,7.321721,land
loc_8302adfffffffff_d50f1fe655,loc_84021adffffffff_4ba8e99c2a,3.556831,land
loc_8302c0fffffffff_0b44974db9,loc_8302c6fffffffff_5c2a1f7909,1.832815,land
loc_8302c0fffffffff_a5f5c97a0d,loc_8302c1fffffffff_1dc959eef3,41.475603,land
loc_8302c0fffffffff_a5f5c97a0d,loc_8302c2fffffffff_a9b3d7155d,42.164422,land
loc_8302c0fffffffff_a5f5c97a0d,loc_8302c3fffffffff_ef9b9f727f,70.859181,land
loc_8302c0fffffffff_a5f5c97a0d,loc_8302c4fffffffff_7281d6da0f,59.617507,land
loc_8302c0fffffffff_a5f5c97a0d,loc_8302c5fffffffff_35622d9ec5,40.325314,land
loc_8302c0fffffffff_a5f5c97a0d,loc_8302c6fffffffff_5c2a1f7909,24.431154,land
loc_8302c1fffffffff_1dc959eef3,loc_8302c3fffffffff_ef9b9f727f,40.827345,land
loc_8302c1fffffffff_1dc959eef3,loc_8302c5fffffffff_35622d9ec5,18.107985,land
loc_8302c1fffffffff_1dc959eef3,loc_8302ccfffffffff_88086248fc,6.813132,land
loc_8302c1fffffffff_1dc959eef3,loc_8302cefffffffff_c0f1c99cfa,72.279034,land
loc_8302c2fffffffff_a9b3d7155d,loc_8302c3fffffffff_ef9b9f727f,39.399909,land
loc_8302c2fffffffff_a9b3d7155d,loc_8302c6fffffffff_5c2a1f7909,69.923833,land
loc_8302c2fffffffff_a9b3d7155d,loc_8302d1fffffffff_55e50fb03f,44.150489,land
loc_8302c2fffffffff_a9b3d7155d,loc_8302d5fffffffff_320e6331b4,36.503358,land
loc_8302c2fffffffff_a9b3d7155d,loc_8302dcfffffffff_b2a2accc16,70.022643,land
loc_8302c3fffffffff_ef9b9f727f,loc_8302cefffffffff_c0f1c99cfa,42.196239,land
loc_8302c3fffffffff_ef9b9f727f,loc_8302dcfffffffff_b2a2accc16,42.700727,land
loc_8302c3fffffffff_ef9b9f727f,loc_8302ddfffffffff_40757c4114,70.293869,land
loc_8302c4fffffffff_7281d6da0f,loc_8302c5fffffffff_35622d9ec5,22.692235,land
loc_8302c4fffffffff_7281d6da0f,loc_8302c5fffffffff_673fc7249c,1.911475,land
loc_8302c4fffffffff_7281d6da0f,loc_8302e2fffffffff_17874922da,0.642196,land
loc_8302c4fffffffff_7281d6da0f,loc_8302e2fffffffff_1dfa0d4763,13.286727,land
loc_8302c4fffffffff_7281d6da0f,loc_8302e2fffffffff_52f1b39614,22.136975,land
loc_8302c4fffffffff_7281d6da0f,loc_8302e2fffffffff_ce82d37905,1.487675,land
loc_8302c4fffffffff_7281d6da0f,loc_8302f1fffffffff_24a7328a4e,7.276626,land
loc_8302c4fffffffff_7ab3441c39,loc_8302e2fffffffff_aa4dfee729,6.589172,land
loc_8302c4fffffffff_7ab3441c39,loc_8302e3fffffffff_94c4c50e28,19.683939,land
loc_8302c4fffffffff_96876b3087,loc_8302f1fffffffff_c3d87e14ff,1.528404,land
loc_8302c4fffffffff_cd596e77f9,loc_8302c6fffffffff_5c2a1f7909,0.609948,land
loc_8302c4fffffffff_cd596e77f9,loc_8302f1fffffffff_c3d87e14ff,1.103662,land
loc_8302c4fffffffff_d23ab98ab2,loc_8302c6fffffffff_5c2a1f7909,11.907650,land
loc_8302c5fffffffff_2564bc949d,loc_8302e3fffffffff_a0854074b5,0.491766,land
loc_8302c5fffffffff_2564bc949d,loc_8302eefffffffff_1f8f9baabf,2.248498,land
loc_8302c6fffffffff_03b99f75c2,loc_8302f3fffffffff_4541425885,2.740259,land
loc_8302c6fffffffff_5c2a1f7909,loc_8302d5fffffffff_320e6331b4,43.834409,land
loc_8302c6fffffffff_5c2a1f7909,loc_8302f1fffffffff_02cd944c88,2.651138,land
loc_8302c6fffffffff_5c2a1f7909,loc_8302f1fffffffff_c3d87e14ff,30.469557,land
loc_8302c6fffffffff_5c2a1f7909,loc_8302f3fffffffff_1820ae8a5f,21.734644,land
loc_8302c6fffffffff_5c2a1f7909,loc_8302f3fffffffff_4541425885,3.257844,land
loc_8302c6fffffffff_ab68d08b2b,loc_8302f1fffffffff_4a2d3319cd,2.650288,land
loc_8302c8fffffffff_024ba4f2ca,loc_8302cafffffffff_80fa887cd5,4.051826,land
loc_8302c8fffffffff_024ba4f2ca,loc_8302cefffffffff_c0f1c99cfa,6.113292,land
loc_8302c8fffffffff_1a3ee04f3f,loc_8302cbfffffffff_6a44d4ff9b,21.045940,land
loc_8302c8fffffffff_4a8162c43a,loc_8302c9fffffffff_0e03e15fab,0.154174,land
loc_8302c8fffffffff_4a8162c43a,loc_8302c9fffffffff_7ac8849549,12.799117,land
loc_8302c8fffffffff_4d0bdbce61,loc_8302cefffffffff_c0f1c99cfa,9.435458,land
loc_8302c8fffffffff_8a0ac9d2f7,loc_8302ccfffffffff_88086248fc,22.108988,land
loc_8302c8fffffffff_b2df4750bb,loc_8302ccfffffffff_88086248fc,20.015579,land
loc_8302c8fffffffff_b83eb87237,loc_8302cafffffffff_80fa887cd5,23.341362,land
loc_8302c8fffffffff_c3e5ffd3a2,loc_8302ccfffffffff_88086248fc,3.849734,land
loc_8302c8fffffffff_c3e5ffd3a2,loc_8302cefffffffff_32daeb5c5e,0.754666,land
loc_8302c8fffffffff_e3d38686d0,loc_8302c9fffffffff_92e154f2f2,2.534712,land
loc_8302c9fffffffff_1b141e754d,loc_8302cdfffffffff_2dfc7023a9,41.157531,land
loc_8302c9fffffffff_1b141e754d,loc_830f94fffffffff_6908e16a1c,0.930894,land
loc_8302c9fffffffff_1b141e754d,loc_830fb2fffffffff_5eca6d98e4,36.621338,land
loc_8302c9fffffffff_25ac199e54,loc_830f96fffffffff_7f495957d2,3.116540,land
loc_8302c9fffffffff_3237c9cfd2,loc_8302cbfffffffff_1728068bd1,2.920381,land
loc_8302c9fffffffff_478abcaaf0,loc_830f96fffffffff_4fba1cbeab,10.010464,land
loc_8302c9fffffffff_9a400658b3,loc_830f94fffffffff_197ea08cb4,39.469215,land
loc_8302c9fffffffff_9a400658b3,loc_830f96fffffffff_013254c45d,14.259392,land
loc_8302cafffffffff_060ba53814,loc_831364fffffffff_bfa2b9424e,4.055658,land
loc_8302cafffffffff_80fa887cd5,loc_8302cefffffffff_c0f1c99cfa,70.377659,land
loc_8302cafffffffff_80fa887cd5,loc_8302ddfffffffff_40757c4114,15.088474,land
loc_8302cafffffffff_a692a2d754,loc_8302d9fffffffff_0b29e061e0,10.081527,land
loc_8302cafffffffff_a692a2d754,loc_8302d9fffffffff_b0cfcfb18e,7.436606,land
loc_8302cafffffffff_a692a2d754,loc_8302ddfffffffff_c98827a94d,8.884278,land
loc_8302cafffffffff_dff9737d38,loc_8302d9fffffffff_0b29e061e0,19.379478,land
loc_8302cafffffffff_dff9737d38,loc_831364fffffffff_bfa2b9424e,16.357098,land
loc_8302cbfffffffff_d414321773,loc_830f96fffffffff_4fba1cbeab,27.566008,land
loc_8302cbfffffffff_d414321773,loc_831364fffffffff_bfa2b9424e,25.075966,land
loc_8302cbfffffffff_d414321773,loc_831365fffffffff_b9f8ca1864,73.730240,land
loc_8302ccfffffffff_88086248fc,loc_8302cefffffffff_32daeb5c5e,0.811237,land
loc_8302ccfffffffff_88086248fc,loc_8302cefffffffff_c0f1c99cfa,35.466423,land
loc_8302cdfffffffff_2dfc7023a9,loc_830fb2fffffffff_5eca6d98e4,32.903888,land
loc_8302cefffffffff_c0f1c99cfa,loc_8302ddfffffffff_40757c4114,41.060563,land
loc_8302d0fffffffff_150067da9d,loc_8302d1fffffffff_55e50fb03f,5.020515,land
loc_8302d0fffffffff_150067da9d,loc_8302d4fffffffff_9f62b4e76c,66.807766,land
loc_8302d0fffffffff_150067da9d,loc_8302d5fffffffff_320e6331b4,45.315897,land
loc_8302d0fffffffff_150067da9d,loc_8302d6fffffffff_f95d052fd4,27.633837,land
loc_8302d0fffffffff_43ce1d4c4d,loc_8302d6fffffffff_b0fb85d5b3,2.358320,land
loc_8302d0fffffffff_dd62d4765b,loc_8302d1fffffffff_55e50fb03f,8.249304,land
loc_8302d0fffffffff_dd62d4765b,loc_8302d2fffffffff_8b5059d2c3,12.862898,land
loc_8302d0fffffffff_dd62d4765b,loc_8302d3fffffffff_8d1cf3f2ab,69.265673,land
loc_8302d1fffffffff_55e50fb03f,loc_8302d3fffffffff_8d1cf3f2ab,45.981136,land
loc_8302d1fffffffff_55e50fb03f,loc_8302d5fffffffff_320e6331b4,68.783251,land
loc_8302d1fffffffff_55e50fb03f,loc_8302dcfffffffff_b2a2accc16,37.604312,land
loc_8302d1fffffffff_55e50fb03f,loc_8302defffffffff_71e8269a2a,69.467424,land
loc_8302d2fffffffff_6de0bc2788,loc_8302d3fffffffff_8d1cf3f2ab,0.950869,land
loc_8302d2fffffffff_8b5059d2c3,loc_8302d3fffffffff_8d1cf3f2ab,27.459870,land
loc_8302d3fffffffff_4ca631a9e9,loc_83132cfffffffff_cc200dc7db,2.620203,land
loc_8302d3fffffffff_4ca631a9e9,loc_83132dfffffffff_0addf65014,3.413307,land
loc_8302d3fffffffff_8d1cf3f2ab,loc_8302defffffffff_71e8269a2a,26.123841,land
loc_8302d4fffffffff_9f62b4e76c,loc_8302d5fffffffff_320e6331b4,33.565166,land
loc_8302d4fffffffff_9f62b4e76c,loc_8302d6fffffffff_595cd39d35,3.329115,land
loc_8302d4fffffffff_9f62b4e76c,loc_8302d6fffffffff_bb4957d98a,0.832584,land
loc_8302d4fffffffff_9f62b4e76c,loc_8302d6fffffffff_dc5dfa5b62,4.933201,land
loc_8302d4fffffffff_9f62b4e76c,loc_8302d6fffffffff_f8b9ebe703,3.481451,land
loc_8302d4fffffffff_9f62b4e76c,loc_8302d6fffffffff_f95d052fd4,9.775795,land
loc_8302d4fffffffff_9f62b4e76c,loc_8302f2fffffffff_a15f8214d2,67.781256,land
loc_8302d4fffffffff_9f62b4e76c,loc_8302f3fffffffff_1820ae8a5f,45.552682,land
loc_8302d5fffffffff_320e6331b4,loc_8302f3fffffffff_1820ae8a5f,68.880640,land
loc_8302d8fffffffff_175e6f9dea,loc_8302d9fffffffff_b0cfcfb18e,0.589584,land
loc_8302d8fffffffff_2e0c3acb9a,loc_8302dbfffffffff_8602e6b994,2.430837,land
loc_8302d8fffffffff_d200e6f0dd,loc_8302d9fffffffff_b0cfcfb18e,29.779960,land
